,year,Senate,HOR,value,president,party,All_beverages_in_Gallons
380,1981,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.76
381,1981,Republicans,Democrats,13.33,Ronald Reagan,Republican,2.76
382,1981,Republicans,Democrats,13.49,Ronald Reagan,Republican,2.76
383,1981,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.76
384,1981,Republicans,Democrats,13.44,Ronald Reagan,Republican,2.76
385,1981,Republicans,Democrats,13.4,Ronald Reagan,Republican,2.76
386,1981,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.76
387,1981,Republicans,Democrats,13.84,Ronald Reagan,Republican,2.76
388,1981,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.76
389,1981,Republicans,Democrats,13.8,Ronald Reagan,Republican,2.76
390,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76
391,1981,Republicans,Democrats,13.7,Ronald Reagan,Republican,2.76
392,1981,Republicans,Democrats,13.8,Ronald Reagan,Republican,2.76
393,1981,Republicans,Democrats,13.92,Ronald Reagan,Republican,2.76
394,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76
395,1981,Republicans,Democrats,13.96,Ronald Reagan,Republican,2.76
396,1981,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.76
397,1981,Republicans,Democrats,14.17,Ronald Reagan,Republican,2.76
398,1981,Republicans,Democrats,14.15,Ronald Reagan,Republican,2.76
399,1981,Republicans,Democrats,14.04,Ronald Reagan,Republican,2.76
400,1981,Republicans,Democrats,14.07,Ronald Reagan,Republican,2.76
401,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76
402,1981,Republicans,Democrats,13.63,Ronald Reagan,Republican,2.76
403,1981,Republicans,Democrats,13.82,Ronald Reagan,Republican,2.76
404,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76
405,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76
406,1981,Republicans,Democrats,13.9,Ronald Reagan,Republican,2.76
407,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76
408,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76
409,1981,Republicans,Democrats,14.08,Ronald Reagan,Republican,2.76
410,1981,Republicans,Democrats,14.14,Ronald Reagan,Republican,2.76
411,1981,Republicans,Democrats,14.57,Ronald Reagan,Republican,2.76
412,1981,Republicans,Democrats,14.61,Ronald Reagan,Republican,2.76
413,1981,Republicans,Democrats,14.6,Ronald Reagan,Republican,2.76
414,1981,Republicans,Democrats,14.59,Ronald Reagan,Republican,2.76
415,1981,Republicans,Democrats,14.49,Ronald Reagan,Republican,2.76
416,1981,Republicans,Democrats,14.78,Ronald Reagan,Republican,2.76
417,1981,Republicans,Democrats,14.7,Ronald Reagan,Republican,2.76
418,1981,Republicans,Democrats,14.7,Ronald Reagan,Republican,2.76
419,1981,Republicans,Democrats,14.82,Ronald Reagan,Republican,2.76
420,1981,Republicans,Democrats,14.84,Ronald Reagan,Republican,2.76
421,1981,Republicans,Democrats,14.99,Ronald Reagan,Republican,2.76
422,1981,Republicans,Democrats,14.73,Ronald Reagan,Republican,2.76
423,1981,Republicans,Democrats,14.68,Ronald Reagan,Republican,2.76
424,1981,Republicans,Democrats,14.49,Ronald Reagan,Republican,2.76
425,1981,Republicans,Democrats,14.51,Ronald Reagan,Republican,2.76
426,1981,Republicans,Democrats,14.44,Ronald Reagan,Republican,2.76
427,1981,Republicans,Democrats,14.42,Ronald Reagan,Republican,2.76
428,1981,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.76
429,1981,Republicans,Democrats,14.22,Ronald Reagan,Republican,2.76
430,1981,Republicans,Democrats,14.09,Ronald Reagan,Republican,2.76
431,1981,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.76
432,1981,Republicans,Democrats,14.61,Ronald Reagan,Republican,2.76
433,1981,Republicans,Democrats,14.69,Ronald Reagan,Republican,2.76
434,1981,Republicans,Democrats,15.08,Ronald Reagan,Republican,2.76
435,1981,Republicans,Democrats,15.01,Ronald Reagan,Republican,2.76
436,1981,Republicans,Democrats,15.2,Ronald Reagan,Republican,2.76
437,1981,Republicans,Democrats,15.19,Ronald Reagan,Republican,2.76
438,1981,Republicans,Democrats,15.14,Ronald Reagan,Republican,2.76
439,1981,Republicans,Democrats,14.8,Ronald Reagan,Republican,2.76
440,1981,Republicans,Democrats,14.62,Ronald Reagan,Republican,2.76
441,1981,Republicans,Democrats,14.6,Ronald Reagan,Republican,2.76
442,1981,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.76
443,1981,Republicans,Democrats,14.44,Ronald Reagan,Republican,2.76
444,1981,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.76
445,1981,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.76
446,1981,Republicans,Democrats,14.48,Ronald Reagan,Republican,2.76
447,1981,Republicans,Democrats,14.39,Ronald Reagan,Republican,2.76
448,1981,Republicans,Democrats,14.55,Ronald Reagan,Republican,2.76
449,1981,Republicans,Democrats,14.52,Ronald Reagan,Republican,2.76
450,1981,Republicans,Democrats,14.66,Ronald Reagan,Republican,2.76
451,1981,Republicans,Democrats,14.94,Ronald Reagan,Republican,2.76
452,1981,Republicans,Democrats,14.91,Ronald Reagan,Republican,2.76
453,1981,Republicans,Democrats,14.81,Ronald Reagan,Republican,2.76
454,1981,Republicans,Democrats,15.21,Ronald Reagan,Republican,2.76
455,1981,Republicans,Democrats,15.09,Ronald Reagan,Republican,2.76
456,1981,Republicans,Democrats,15.03,Ronald Reagan,Republican,2.76
457,1981,Republicans,Democrats,14.66,Ronald Reagan,Republican,2.76
458,1981,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.76
459,1981,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.76
460,1981,Republicans,Democrats,13.96,Ronald Reagan,Republican,2.76
461,1981,Republicans,Democrats,14.06,Ronald Reagan,Republican,2.76
462,1981,Republicans,Democrats,13.85,Ronald Reagan,Republican,2.76
463,1981,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.76
464,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76
465,1981,Republicans,Democrats,13.21,Ronald Reagan,Republican,2.76
466,1981,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.76
467,1981,Republicans,Democrats,13.11,Ronald Reagan,Republican,2.76
468,1981,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.76
469,1981,Republicans,Democrats,13.05,Ronald Reagan,Republican,2.76
470,1981,Republicans,Democrats,13.09,Ronald Reagan,Republican,2.76
471,1981,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.76
472,1981,Republicans,Democrats,13.38,Ronald Reagan,Republican,2.76
473,1981,Republicans,Democrats,13.03,Ronald Reagan,Republican,2.76
474,1981,Republicans,Democrats,12.83,Ronald Reagan,Republican,2.76
475,1981,Republicans,Democrats,12.76,Ronald Reagan,Republican,2.76
476,1981,Republicans,Democrats,12.91,Ronald Reagan,Republican,2.76
477,1981,Republicans,Democrats,13.06,Ronald Reagan,Republican,2.76
478,1981,Republicans,Democrats,13.21,Ronald Reagan,Republican,2.76
479,1981,Republicans,Democrats,13.16,Ronald Reagan,Republican,2.76
480,1981,Republicans,Democrats,12.89,Ronald Reagan,Republican,2.76
481,1981,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.76
482,1981,Republicans,Democrats,13.24,Ronald Reagan,Republican,2.76
483,1981,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.76
484,1981,Republicans,Democrats,13.58,Ronald Reagan,Republican,2.76
485,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76
486,1981,Republicans,Democrats,13.34,Ronald Reagan,Republican,2.76
487,1981,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.76
488,1981,Republicans,Democrats,13.32,Ronald Reagan,Republican,2.76
489,1981,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.76
490,1981,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.76
491,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76
492,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76
493,1981,Republicans,Democrats,13.85,Ronald Reagan,Republican,2.76
494,1981,Republicans,Democrats,13.76,Ronald Reagan,Republican,2.76
495,1981,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.76
496,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76
497,1981,Republicans,Democrats,13.86,Ronald Reagan,Republican,2.76
498,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76
499,1982,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.72
500,1982,Republicans,Democrats,14.14,Ronald Reagan,Republican,2.72
501,1982,Republicans,Democrats,14.28,Ronald Reagan,Republican,2.72
502,1982,Republicans,Democrats,14.32,Ronald Reagan,Republican,2.72
503,1982,Republicans,Democrats,14.13,Ronald Reagan,Republican,2.72
504,1982,Republicans,Democrats,14.43,Ronald Reagan,Republican,2.72
505,1982,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.72
506,1982,Republicans,Democrats,14.47,Ronald Reagan,Republican,2.72
507,1982,Republicans,Democrats,14.31,Ronald Reagan,Republican,2.72
508,1982,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.72
509,1982,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.72
510,1982,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.72
511,1982,Republicans,Democrats,14.32,Ronald Reagan,Republican,2.72
512,1982,Republicans,Democrats,14.21,Ronald Reagan,Republican,2.72
513,1982,Republicans,Democrats,14.24,Ronald Reagan,Republican,2.72
514,1982,Republicans,Democrats,14.2,Ronald Reagan,Republican,2.72
515,1982,Republicans,Democrats,14.19,Ronald Reagan,Republican,2.72
516,1982,Republicans,Democrats,14.17,Ronald Reagan,Republican,2.72
517,1982,Republicans,Democrats,13.98,Ronald Reagan,Republican,2.72
518,1982,Republicans,Democrats,13.91,Ronald Reagan,Republican,2.72
519,1982,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.72
520,1982,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.72
521,1982,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.72
522,1982,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.72
523,1982,Republicans,Democrats,14.43,Ronald Reagan,Republican,2.72
524,1982,Republicans,Democrats,14.74,Ronald Reagan,Republican,2.72
525,1982,Republicans,Democrats,14.8,Ronald Reagan,Republican,2.72
526,1982,Republicans,Democrats,14.64,Ronald Reagan,Republican,2.72
527,1982,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.72
528,1982,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.72
529,1982,Republicans,Democrats,14.3,Ronald Reagan,Republican,2.72
530,1982,Republicans,Democrats,14.06,Ronald Reagan,Republican,2.72
531,1982,Republicans,Democrats,14.02,Ronald Reagan,Republican,2.72
532,1982,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.72
533,1982,Republicans,Democrats,13.73,Ronald Reagan,Republican,2.72
534,1982,Republicans,Democrats,13.62,Ronald Reagan,Republican,2.72
535,1982,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.72
536,1982,Republicans,Democrats,13.83,Ronald Reagan,Republican,2.72
537,1982,Republicans,Democrats,13.63,Ronald Reagan,Republican,2.72
538,1982,Republicans,Democrats,13.44,Ronald Reagan,Republican,2.72
539,1982,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.72
540,1982,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.72
541,1982,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.72
542,1982,Republicans,Democrats,13.49,Ronald Reagan,Republican,2.72
543,1982,Republicans,Democrats,13.43,Ronald Reagan,Republican,2.72
544,1982,Republicans,Democrats,13.5,Ronald Reagan,Republican,2.72
545,1982,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.72
546,1982,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.72
547,1982,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.72
548,1982,Republicans,Democrats,13.57,Ronald Reagan,Republican,2.72
549,1982,Republicans,Democrats,13.52,Ronald Reagan,Republican,2.72
550,1982,Republicans,Democrats,13.51,Ronald Reagan,Republican,2.72
551,1982,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.72
552,1982,Republicans,Democrats,13.37,Ronald Reagan,Republican,2.72
553,1982,Republicans,Democrats,13.36,Ronald Reagan,Republican,2.72
554,1982,Republicans,Democrats,13.51,Ronald Reagan,Republican,2.72
555,1982,Republicans,Democrats,13.49,Ronald Reagan,Republican,2.72
556,1982,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.72
557,1982,Republicans,Democrats,13.79,Ronald Reagan,Republican,2.72
558,1982,Republicans,Democrats,13.81,Ronald Reagan,Republican,2.72
559,1982,Republicans,Democrats,13.68,Ronald Reagan,Republican,2.72
560,1982,Republicans,Democrats,13.6,Ronald Reagan,Republican,2.72
561,1982,Republicans,Democrats,13.61,Ronald Reagan,Republican,2.72
562,1982,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.72
563,1982,Republicans,Democrats,13.73,Ronald Reagan,Republican,2.72
564,1982,Republicans,Democrats,13.71,Ronald Reagan,Republican,2.72
565,1982,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.72
566,1982,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.72
567,1982,Republicans,Democrats,13.32,Ronald Reagan,Republican,2.72
568,1982,Republicans,Democrats,13.42,Ronald Reagan,Republican,2.72
569,1982,Republicans,Democrats,13.32,Ronald Reagan,Republican,2.72
570,1982,Republicans,Democrats,13.18,Ronald Reagan,Republican,2.72
571,1982,Republicans,Democrats,13.13,Ronald Reagan,Republican,2.72
572,1982,Republicans,Democrats,13.21,Ronald Reagan,Republican,2.72
573,1982,Republicans,Democrats,13.22,Ronald Reagan,Republican,2.72
574,1982,Republicans,Democrats,13.19,Ronald Reagan,Republican,2.72
575,1982,Republicans,Democrats,13.18,Ronald Reagan,Republican,2.72
576,1982,Republicans,Democrats,13.16,Ronald Reagan,Republican,2.72
577,1982,Republicans,Democrats,13.19,Ronald Reagan,Republican,2.72
578,1982,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.72
579,1982,Republicans,Democrats,13.38,Ronald Reagan,Republican,2.72
580,1982,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.72
581,1982,Republicans,Democrats,13.45,Ronald Reagan,Republican,2.72
582,1982,Republicans,Democrats,13.37,Ronald Reagan,Republican,2.72
583,1982,Republicans,Democrats,13.34,Ronald Reagan,Republican,2.72
584,1982,Republicans,Democrats,13.13,Ronald Reagan,Republican,2.72
585,1982,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.72
586,1982,Republicans,Democrats,13.13,Ronald Reagan,Republican,2.72
587,1982,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.72
588,1982,Republicans,Democrats,13.23,Ronald Reagan,Republican,2.72
589,1982,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.72
590,1982,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.72
591,1982,Republicans,Democrats,13.29,Ronald Reagan,Republican,2.72
592,1982,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.72
593,1982,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.72
594,1982,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.72
595,1982,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.72
596,1982,Republicans,Democrats,13.19,Ronald Reagan,Republican,2.72
597,1982,Republicans,Democrats,13.2,Ronald Reagan,Republican,2.72
598,1982,Republicans,Democrats,13.29,Ronald Reagan,Republican,2.72
599,1982,Republicans,Democrats,13.36,Ronald Reagan,Republican,2.72
600,1982,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.72
601,1982,Republicans,Democrats,13.66,Ronald Reagan,Republican,2.72
602,1982,Republicans,Democrats,13.6,Ronald Reagan,Republican,2.72
603,1982,Republicans,Democrats,13.66,Ronald Reagan,Republican,2.72
604,1982,Republicans,Democrats,13.76,Ronald Reagan,Republican,2.72
605,1982,Republicans,Democrats,13.66,Ronald Reagan,Republican,2.72
606,1982,Republicans,Democrats,13.71,Ronald Reagan,Republican,2.72
607,1982,Republicans,Democrats,13.71,Ronald Reagan,Republican,2.72
608,1982,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.72
609,1982,Republicans,Democrats,13.61,Ronald Reagan,Republican,2.72
610,1982,Republicans,Democrats,13.89,Ronald Reagan,Republican,2.72
611,1982,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.72
612,1982,Republicans,Democrats,13.91,Ronald Reagan,Republican,2.72
613,1982,Republicans,Democrats,14.1,Ronald Reagan,Republican,2.72
614,1982,Republicans,Democrats,14.19,Ronald Reagan,Republican,2.72
615,1982,Republicans,Democrats,14.15,Ronald Reagan,Republican,2.72
616,1982,Republicans,Democrats,14.21,Ronald Reagan,Republican,2.72
617,1982,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.72
618,1982,Republicans,Democrats,14.2,Ronald Reagan,Republican,2.72
619,1982,Republicans,Democrats,14.24,Ronald Reagan,Republican,2.72
620,1982,Republicans,Democrats,14.19,Ronald Reagan,Republican,2.72
621,1982,Republicans,Democrats,14.11,Ronald Reagan,Republican,2.72
622,1982,Republicans,Democrats,13.91,Ronald Reagan,Republican,2.72
623,1982,Republicans,Democrats,13.9,Ronald Reagan,Republican,2.72
624,1982,Republicans,Democrats,14.03,Ronald Reagan,Republican,2.72
625,1982,Republicans,Democrats,14,Ronald Reagan,Republican,2.72
626,1982,Republicans,Democrats,13.9,Ronald Reagan,Republican,2.72
627,1982,Republicans,Democrats,13.7,Ronald Reagan,Republican,2.72
628,1982,Republicans,Democrats,13.57,Ronald Reagan,Republican,2.72
629,1982,Republicans,Democrats,13.46,Ronald Reagan,Republican,2.72
630,1982,Republicans,Democrats,13.61,Ronald Reagan,Republican,2.72
631,1982,Republicans,Democrats,13.68,Ronald Reagan,Republican,2.72
632,1982,Republicans,Democrats,13.57,Ronald Reagan,Republican,2.72
633,1982,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.72
634,1982,Republicans,Democrats,13.34,Ronald Reagan,Republican,2.72
635,1982,Republicans,Democrats,13.24,Ronald Reagan,Republican,2.72
636,1982,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.72
637,1982,Republicans,Democrats,13.2,Ronald Reagan,Republican,2.72
638,1982,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.72
639,1982,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.72
640,1982,Republicans,Democrats,13.46,Ronald Reagan,Republican,2.72
641,1982,Republicans,Democrats,13.6,Ronald Reagan,Republican,2.72
642,1982,Republicans,Democrats,13.51,Ronald Reagan,Republican,2.72
643,1982,Republicans,Democrats,13.42,Ronald Reagan,Republican,2.72
644,1982,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.72
645,1982,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.72
646,1982,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.72
647,1982,Republicans,Democrats,13.29,Ronald Reagan,Republican,2.72
648,1982,Republicans,Democrats,13.41,Ronald Reagan,Republican,2.72
649,1982,Republicans,Democrats,13.31,Ronald Reagan,Republican,2.72
650,1982,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.72
651,1982,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.72
652,1982,Republicans,Democrats,13.15,Ronald Reagan,Republican,2.72
653,1982,Republicans,Democrats,12.98,Ronald Reagan,Republican,2.72
654,1982,Republicans,Democrats,12.8,Ronald Reagan,Republican,2.72
655,1982,Republicans,Democrats,12.42,Ronald Reagan,Republican,2.72
656,1982,Republicans,Democrats,12.29,Ronald Reagan,Republican,2.72
657,1982,Republicans,Democrats,12.31,Ronald Reagan,Republican,2.72
658,1982,Republicans,Democrats,12.14,Ronald Reagan,Republican,2.72
659,1982,Republicans,Democrats,12.29,Ronald Reagan,Republican,2.72
660,1982,Republicans,Democrats,12.16,Ronald Reagan,Republican,2.72
661,1982,Republicans,Democrats,12.21,Ronald Reagan,Republican,2.72
662,1982,Republicans,Democrats,12.31,Ronald Reagan,Republican,2.72
663,1982,Republicans,Democrats,12.54,Ronald Reagan,Republican,2.72
664,1982,Republicans,Democrats,12.54,Ronald Reagan,Republican,2.72
665,1982,Republicans,Democrats,12.5,Ronald Reagan,Republican,2.72
666,1982,Republicans,Democrats,12.41,Ronald Reagan,Republican,2.72
667,1982,Republicans,Democrats,12.3,Ronald Reagan,Republican,2.72
668,1982,Republicans,Democrats,12.16,Ronald Reagan,Republican,2.72
669,1982,Republicans,Democrats,12.19,Ronald Reagan,Republican,2.72
670,1982,Republicans,Democrats,12.17,Ronald Reagan,Republican,2.72
671,1982,Republicans,Democrats,12.21,Ronald Reagan,Republican,2.72
672,1982,Republicans,Democrats,12.41,Ronald Reagan,Republican,2.72
673,1982,Republicans,Democrats,12.26,Ronald Reagan,Republican,2.72
674,1982,Republicans,Democrats,12.24,Ronald Reagan,Republican,2.72
