,year,Senate,HOR,value,president,party,All_beverages_in_Gallons,AvgCost,RealGDP
298,1981,Republicans,Democrats,12.42,Ronald Reagan,Republican,2.76,0.525,1.095582247
299,1981,Republicans,Democrats,12.41,Ronald Reagan,Republican,2.76,0.525,1.095582247
300,1981,Republicans,Democrats,12.25,Ronald Reagan,Republican,2.76,0.525,1.095582247
301,1981,Republicans,Democrats,12.16,Ronald Reagan,Republican,2.76,0.525,1.095582247
302,1981,Republicans,Democrats,12.28,Ronald Reagan,Republican,2.76,0.525,1.095582247
303,1981,Republicans,Democrats,12.34,Ronald Reagan,Republican,2.76,0.525,1.095582247
304,1981,Republicans,Democrats,12.71,Ronald Reagan,Republican,2.76,0.525,1.095582247
305,1981,Republicans,Democrats,12.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
306,1981,Republicans,Democrats,12.77,Ronald Reagan,Republican,2.76,0.525,1.095582247
307,1981,Republicans,Democrats,12.92,Ronald Reagan,Republican,2.76,0.525,1.095582247
308,1981,Republicans,Democrats,12.93,Ronald Reagan,Republican,2.76,0.525,1.095582247
309,1981,Republicans,Democrats,12.8,Ronald Reagan,Republican,2.76,0.525,1.095582247
310,1981,Republicans,Democrats,12.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
311,1981,Republicans,Democrats,12.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
312,1981,Republicans,Democrats,12.8,Ronald Reagan,Republican,2.76,0.525,1.095582247
313,1981,Republicans,Democrats,12.94,Ronald Reagan,Republican,2.76,0.525,1.095582247
314,1981,Republicans,Democrats,13.28,Ronald Reagan,Republican,2.76,0.525,1.095582247
315,1981,Republicans,Democrats,12.99,Ronald Reagan,Republican,2.76,0.525,1.095582247
316,1981,Republicans,Democrats,13.15,Ronald Reagan,Republican,2.76,0.525,1.095582247
317,1981,Republicans,Democrats,13.02,Ronald Reagan,Republican,2.76,0.525,1.095582247
318,1981,Republicans,Democrats,13.15,Ronald Reagan,Republican,2.76,0.525,1.095582247
319,1981,Republicans,Democrats,13.23,Ronald Reagan,Republican,2.76,0.525,1.095582247
320,1981,Republicans,Democrats,13.13,Ronald Reagan,Republican,2.76,0.525,1.095582247
321,1981,Republicans,Democrats,13.29,Ronald Reagan,Republican,2.76,0.525,1.095582247
322,1981,Republicans,Democrats,13.32,Ronald Reagan,Republican,2.76,0.525,1.095582247
323,1981,Republicans,Democrats,13.17,Ronald Reagan,Republican,2.76,0.525,1.095582247
324,1981,Republicans,Democrats,13.2,Ronald Reagan,Republican,2.76,0.525,1.095582247
325,1981,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.76,0.525,1.095582247
326,1981,Republicans,Democrats,13.28,Ronald Reagan,Republican,2.76,0.525,1.095582247
327,1981,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.76,0.525,1.095582247
328,1981,Republicans,Democrats,13.38,Ronald Reagan,Republican,2.76,0.525,1.095582247
329,1981,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.76,0.525,1.095582247
330,1981,Republicans,Democrats,13.5,Ronald Reagan,Republican,2.76,0.525,1.095582247
331,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
332,1981,Republicans,Democrats,13.59,Ronald Reagan,Republican,2.76,0.525,1.095582247
333,1981,Republicans,Democrats,13.98,Ronald Reagan,Republican,2.76,0.525,1.095582247
334,1981,Republicans,Democrats,14.11,Ronald Reagan,Republican,2.76,0.525,1.095582247
335,1981,Republicans,Democrats,13.97,Ronald Reagan,Republican,2.76,0.525,1.095582247
336,1981,Republicans,Democrats,13.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
337,1981,Republicans,Democrats,13.76,Ronald Reagan,Republican,2.76,0.525,1.095582247
338,1981,Republicans,Democrats,13.89,Ronald Reagan,Republican,2.76,0.525,1.095582247
339,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
340,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
341,1981,Republicans,Democrats,13.66,Ronald Reagan,Republican,2.76,0.525,1.095582247
342,1981,Republicans,Democrats,13.58,Ronald Reagan,Republican,2.76,0.525,1.095582247
343,1981,Republicans,Democrats,13.31,Ronald Reagan,Republican,2.76,0.525,1.095582247
344,1981,Republicans,Democrats,13.47,Ronald Reagan,Republican,2.76,0.525,1.095582247
345,1981,Republicans,Democrats,13.45,Ronald Reagan,Republican,2.76,0.525,1.095582247
346,1981,Republicans,Democrats,13.53,Ronald Reagan,Republican,2.76,0.525,1.095582247
347,1981,Republicans,Democrats,13.36,Ronald Reagan,Republican,2.76,0.525,1.095582247
348,1981,Republicans,Democrats,13.22,Ronald Reagan,Republican,2.76,0.525,1.095582247
349,1981,Republicans,Democrats,13.27,Ronald Reagan,Republican,2.76,0.525,1.095582247
350,1981,Republicans,Democrats,13.1,Ronald Reagan,Republican,2.76,0.525,1.095582247
351,1981,Republicans,Democrats,13.06,Ronald Reagan,Republican,2.76,0.525,1.095582247
352,1981,Republicans,Democrats,13.06,Ronald Reagan,Republican,2.76,0.525,1.095582247
353,1981,Republicans,Democrats,13.13,Ronald Reagan,Republican,2.76,0.525,1.095582247
354,1981,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.76,0.525,1.095582247
355,1981,Republicans,Democrats,13.04,Ronald Reagan,Republican,2.76,0.525,1.095582247
356,1981,Republicans,Democrats,13.11,Ronald Reagan,Republican,2.76,0.525,1.095582247
357,1981,Republicans,Democrats,12.87,Ronald Reagan,Republican,2.76,0.525,1.095582247
358,1981,Republicans,Democrats,12.89,Ronald Reagan,Republican,2.76,0.525,1.095582247
359,1981,Republicans,Democrats,12.82,Ronald Reagan,Republican,2.76,0.525,1.095582247
360,1981,Republicans,Democrats,12.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
361,1981,Republicans,Democrats,12.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
362,1981,Republicans,Democrats,12.61,Ronald Reagan,Republican,2.76,0.525,1.095582247
363,1981,Republicans,Democrats,12.59,Ronald Reagan,Republican,2.76,0.525,1.095582247
364,1981,Republicans,Democrats,12.73,Ronald Reagan,Republican,2.76,0.525,1.095582247
365,1981,Republicans,Democrats,12.98,Ronald Reagan,Republican,2.76,0.525,1.095582247
366,1981,Republicans,Democrats,12.9,Ronald Reagan,Republican,2.76,0.525,1.095582247
367,1981,Republicans,Democrats,12.86,Ronald Reagan,Republican,2.76,0.525,1.095582247
368,1981,Republicans,Democrats,12.99,Ronald Reagan,Republican,2.76,0.525,1.095582247
369,1981,Republicans,Democrats,13.1,Ronald Reagan,Republican,2.76,0.525,1.095582247
370,1981,Republicans,Democrats,13.14,Ronald Reagan,Republican,2.76,0.525,1.095582247
371,1981,Republicans,Democrats,13.14,Ronald Reagan,Republican,2.76,0.525,1.095582247
372,1981,Republicans,Democrats,13.11,Ronald Reagan,Republican,2.76,0.525,1.095582247
373,1981,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.76,0.525,1.095582247
374,1981,Republicans,Democrats,13.47,Ronald Reagan,Republican,2.76,0.525,1.095582247
375,1981,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.76,0.525,1.095582247
376,1981,Republicans,Democrats,13.19,Ronald Reagan,Republican,2.76,0.525,1.095582247
377,1981,Republicans,Democrats,13.42,Ronald Reagan,Republican,2.76,0.525,1.095582247
378,1981,Republicans,Democrats,13.43,Ronald Reagan,Republican,2.76,0.525,1.095582247
379,1981,Republicans,Democrats,13.47,Ronald Reagan,Republican,2.76,0.525,1.095582247
380,1981,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.76,0.525,1.095582247
381,1981,Republicans,Democrats,13.33,Ronald Reagan,Republican,2.76,0.525,1.095582247
382,1981,Republicans,Democrats,13.49,Ronald Reagan,Republican,2.76,0.525,1.095582247
383,1981,Republicans,Democrats,13.35,Ronald Reagan,Republican,2.76,0.525,1.095582247
384,1981,Republicans,Democrats,13.44,Ronald Reagan,Republican,2.76,0.525,1.095582247
385,1981,Republicans,Democrats,13.4,Ronald Reagan,Republican,2.76,0.525,1.095582247
386,1981,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.76,0.525,1.095582247
387,1981,Republicans,Democrats,13.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
388,1981,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.76,0.525,1.095582247
389,1981,Republicans,Democrats,13.8,Ronald Reagan,Republican,2.76,0.525,1.095582247
390,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
391,1981,Republicans,Democrats,13.7,Ronald Reagan,Republican,2.76,0.525,1.095582247
392,1981,Republicans,Democrats,13.8,Ronald Reagan,Republican,2.76,0.525,1.095582247
393,1981,Republicans,Democrats,13.92,Ronald Reagan,Republican,2.76,0.525,1.095582247
394,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
395,1981,Republicans,Democrats,13.96,Ronald Reagan,Republican,2.76,0.525,1.095582247
396,1981,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.76,0.525,1.095582247
397,1981,Republicans,Democrats,14.17,Ronald Reagan,Republican,2.76,0.525,1.095582247
398,1981,Republicans,Democrats,14.15,Ronald Reagan,Republican,2.76,0.525,1.095582247
399,1981,Republicans,Democrats,14.04,Ronald Reagan,Republican,2.76,0.525,1.095582247
400,1981,Republicans,Democrats,14.07,Ronald Reagan,Republican,2.76,0.525,1.095582247
401,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76,0.525,1.095582247
402,1981,Republicans,Democrats,13.63,Ronald Reagan,Republican,2.76,0.525,1.095582247
403,1981,Republicans,Democrats,13.82,Ronald Reagan,Republican,2.76,0.525,1.095582247
404,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76,0.525,1.095582247
405,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
406,1981,Republicans,Democrats,13.9,Ronald Reagan,Republican,2.76,0.525,1.095582247
407,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
408,1981,Republicans,Democrats,13.95,Ronald Reagan,Republican,2.76,0.525,1.095582247
409,1981,Republicans,Democrats,14.08,Ronald Reagan,Republican,2.76,0.525,1.095582247
410,1981,Republicans,Democrats,14.14,Ronald Reagan,Republican,2.76,0.525,1.095582247
411,1981,Republicans,Democrats,14.57,Ronald Reagan,Republican,2.76,0.525,1.095582247
412,1981,Republicans,Democrats,14.61,Ronald Reagan,Republican,2.76,0.525,1.095582247
413,1981,Republicans,Democrats,14.6,Ronald Reagan,Republican,2.76,0.525,1.095582247
414,1981,Republicans,Democrats,14.59,Ronald Reagan,Republican,2.76,0.525,1.095582247
415,1981,Republicans,Democrats,14.49,Ronald Reagan,Republican,2.76,0.525,1.095582247
416,1981,Republicans,Democrats,14.78,Ronald Reagan,Republican,2.76,0.525,1.095582247
417,1981,Republicans,Democrats,14.7,Ronald Reagan,Republican,2.76,0.525,1.095582247
418,1981,Republicans,Democrats,14.7,Ronald Reagan,Republican,2.76,0.525,1.095582247
419,1981,Republicans,Democrats,14.82,Ronald Reagan,Republican,2.76,0.525,1.095582247
420,1981,Republicans,Democrats,14.84,Ronald Reagan,Republican,2.76,0.525,1.095582247
421,1981,Republicans,Democrats,14.99,Ronald Reagan,Republican,2.76,0.525,1.095582247
422,1981,Republicans,Democrats,14.73,Ronald Reagan,Republican,2.76,0.525,1.095582247
423,1981,Republicans,Democrats,14.68,Ronald Reagan,Republican,2.76,0.525,1.095582247
424,1981,Republicans,Democrats,14.49,Ronald Reagan,Republican,2.76,0.525,1.095582247
425,1981,Republicans,Democrats,14.51,Ronald Reagan,Republican,2.76,0.525,1.095582247
426,1981,Republicans,Democrats,14.44,Ronald Reagan,Republican,2.76,0.525,1.095582247
427,1981,Republicans,Democrats,14.42,Ronald Reagan,Republican,2.76,0.525,1.095582247
428,1981,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.76,0.525,1.095582247
429,1981,Republicans,Democrats,14.22,Ronald Reagan,Republican,2.76,0.525,1.095582247
430,1981,Republicans,Democrats,14.09,Ronald Reagan,Republican,2.76,0.525,1.095582247
431,1981,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.76,0.525,1.095582247
432,1981,Republicans,Democrats,14.61,Ronald Reagan,Republican,2.76,0.525,1.095582247
433,1981,Republicans,Democrats,14.69,Ronald Reagan,Republican,2.76,0.525,1.095582247
434,1981,Republicans,Democrats,15.08,Ronald Reagan,Republican,2.76,0.525,1.095582247
435,1981,Republicans,Democrats,15.01,Ronald Reagan,Republican,2.76,0.525,1.095582247
436,1981,Republicans,Democrats,15.2,Ronald Reagan,Republican,2.76,0.525,1.095582247
437,1981,Republicans,Democrats,15.19,Ronald Reagan,Republican,2.76,0.525,1.095582247
438,1981,Republicans,Democrats,15.14,Ronald Reagan,Republican,2.76,0.525,1.095582247
439,1981,Republicans,Democrats,14.8,Ronald Reagan,Republican,2.76,0.525,1.095582247
440,1981,Republicans,Democrats,14.62,Ronald Reagan,Republican,2.76,0.525,1.095582247
441,1981,Republicans,Democrats,14.6,Ronald Reagan,Republican,2.76,0.525,1.095582247
442,1981,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.76,0.525,1.095582247
443,1981,Republicans,Democrats,14.44,Ronald Reagan,Republican,2.76,0.525,1.095582247
444,1981,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.76,0.525,1.095582247
445,1981,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.76,0.525,1.095582247
446,1981,Republicans,Democrats,14.48,Ronald Reagan,Republican,2.76,0.525,1.095582247
447,1981,Republicans,Democrats,14.39,Ronald Reagan,Republican,2.76,0.525,1.095582247
448,1981,Republicans,Democrats,14.55,Ronald Reagan,Republican,2.76,0.525,1.095582247
449,1981,Republicans,Democrats,14.52,Ronald Reagan,Republican,2.76,0.525,1.095582247
450,1981,Republicans,Democrats,14.66,Ronald Reagan,Republican,2.76,0.525,1.095582247
451,1981,Republicans,Democrats,14.94,Ronald Reagan,Republican,2.76,0.525,1.095582247
452,1981,Republicans,Democrats,14.91,Ronald Reagan,Republican,2.76,0.525,1.095582247
453,1981,Republicans,Democrats,14.81,Ronald Reagan,Republican,2.76,0.525,1.095582247
454,1981,Republicans,Democrats,15.21,Ronald Reagan,Republican,2.76,0.525,1.095582247
455,1981,Republicans,Democrats,15.09,Ronald Reagan,Republican,2.76,0.525,1.095582247
456,1981,Republicans,Democrats,15.03,Ronald Reagan,Republican,2.76,0.525,1.095582247
457,1981,Republicans,Democrats,14.66,Ronald Reagan,Republican,2.76,0.525,1.095582247
458,1981,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.76,0.525,1.095582247
459,1981,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.76,0.525,1.095582247
460,1981,Republicans,Democrats,13.96,Ronald Reagan,Republican,2.76,0.525,1.095582247
461,1981,Republicans,Democrats,14.06,Ronald Reagan,Republican,2.76,0.525,1.095582247
462,1981,Republicans,Democrats,13.85,Ronald Reagan,Republican,2.76,0.525,1.095582247
463,1981,Republicans,Democrats,13.56,Ronald Reagan,Republican,2.76,0.525,1.095582247
464,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76,0.525,1.095582247
465,1981,Republicans,Democrats,13.21,Ronald Reagan,Republican,2.76,0.525,1.095582247
466,1981,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.76,0.525,1.095582247
467,1981,Republicans,Democrats,13.11,Ronald Reagan,Republican,2.76,0.525,1.095582247
468,1981,Republicans,Democrats,13.25,Ronald Reagan,Republican,2.76,0.525,1.095582247
469,1981,Republicans,Democrats,13.05,Ronald Reagan,Republican,2.76,0.525,1.095582247
470,1981,Republicans,Democrats,13.09,Ronald Reagan,Republican,2.76,0.525,1.095582247
471,1981,Republicans,Democrats,13.08,Ronald Reagan,Republican,2.76,0.525,1.095582247
472,1981,Republicans,Democrats,13.38,Ronald Reagan,Republican,2.76,0.525,1.095582247
473,1981,Republicans,Democrats,13.03,Ronald Reagan,Republican,2.76,0.525,1.095582247
474,1981,Republicans,Democrats,12.83,Ronald Reagan,Republican,2.76,0.525,1.095582247
475,1981,Republicans,Democrats,12.76,Ronald Reagan,Republican,2.76,0.525,1.095582247
476,1981,Republicans,Democrats,12.91,Ronald Reagan,Republican,2.76,0.525,1.095582247
477,1981,Republicans,Democrats,13.06,Ronald Reagan,Republican,2.76,0.525,1.095582247
478,1981,Republicans,Democrats,13.21,Ronald Reagan,Republican,2.76,0.525,1.095582247
479,1981,Republicans,Democrats,13.16,Ronald Reagan,Republican,2.76,0.525,1.095582247
480,1981,Republicans,Democrats,12.89,Ronald Reagan,Republican,2.76,0.525,1.095582247
481,1981,Republicans,Democrats,13.26,Ronald Reagan,Republican,2.76,0.525,1.095582247
482,1981,Republicans,Democrats,13.24,Ronald Reagan,Republican,2.76,0.525,1.095582247
483,1981,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.76,0.525,1.095582247
484,1981,Republicans,Democrats,13.58,Ronald Reagan,Republican,2.76,0.525,1.095582247
485,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76,0.525,1.095582247
486,1981,Republicans,Democrats,13.34,Ronald Reagan,Republican,2.76,0.525,1.095582247
487,1981,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.76,0.525,1.095582247
488,1981,Republicans,Democrats,13.32,Ronald Reagan,Republican,2.76,0.525,1.095582247
489,1981,Republicans,Democrats,13.48,Ronald Reagan,Republican,2.76,0.525,1.095582247
490,1981,Republicans,Democrats,13.3,Ronald Reagan,Republican,2.76,0.525,1.095582247
491,1981,Republicans,Democrats,13.55,Ronald Reagan,Republican,2.76,0.525,1.095582247
492,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
493,1981,Republicans,Democrats,13.85,Ronald Reagan,Republican,2.76,0.525,1.095582247
494,1981,Republicans,Democrats,13.76,Ronald Reagan,Republican,2.76,0.525,1.095582247
495,1981,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.76,0.525,1.095582247
496,1981,Republicans,Democrats,13.88,Ronald Reagan,Republican,2.76,0.525,1.095582247
497,1981,Republicans,Democrats,13.86,Ronald Reagan,Republican,2.76,0.525,1.095582247
498,1981,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.76,0.525,1.095582247
499,1982,Republicans,Democrats,13.87,Ronald Reagan,Republican,2.72,0.532,1.045335482
500,1982,Republicans,Democrats,14.14,Ronald Reagan,Republican,2.72,0.532,1.045335482
501,1982,Republicans,Democrats,14.28,Ronald Reagan,Republican,2.72,0.532,1.045335482
502,1982,Republicans,Democrats,14.32,Ronald Reagan,Republican,2.72,0.532,1.045335482
503,1982,Republicans,Democrats,14.13,Ronald Reagan,Republican,2.72,0.532,1.045335482
504,1982,Republicans,Democrats,14.43,Ronald Reagan,Republican,2.72,0.532,1.045335482
505,1982,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.72,0.532,1.045335482
506,1982,Republicans,Democrats,14.47,Ronald Reagan,Republican,2.72,0.532,1.045335482
507,1982,Republicans,Democrats,14.31,Ronald Reagan,Republican,2.72,0.532,1.045335482
508,1982,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.72,0.532,1.045335482
509,1982,Republicans,Democrats,14.27,Ronald Reagan,Republican,2.72,0.532,1.045335482
510,1982,Republicans,Democrats,14.36,Ronald Reagan,Republican,2.72,0.532,1.045335482
511,1982,Republicans,Democrats,14.32,Ronald Reagan,Republican,2.72,0.532,1.045335482
512,1982,Republicans,Democrats,14.21,Ronald Reagan,Republican,2.72,0.532,1.045335482
513,1982,Republicans,Democrats,14.24,Ronald Reagan,Republican,2.72,0.532,1.045335482
514,1982,Republicans,Democrats,14.2,Ronald Reagan,Republican,2.72,0.532,1.045335482
515,1982,Republicans,Democrats,14.19,Ronald Reagan,Republican,2.72,0.532,1.045335482
516,1982,Republicans,Democrats,14.17,Ronald Reagan,Republican,2.72,0.532,1.045335482
517,1982,Republicans,Democrats,13.98,Ronald Reagan,Republican,2.72,0.532,1.045335482
518,1982,Republicans,Democrats,13.91,Ronald Reagan,Republican,2.72,0.532,1.045335482
519,1982,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.72,0.532,1.045335482
520,1982,Republicans,Democrats,14.26,Ronald Reagan,Republican,2.72,0.532,1.045335482
521,1982,Republicans,Democrats,14.41,Ronald Reagan,Republican,2.72,0.532,1.045335482
522,1982,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.72,0.532,1.045335482
523,1982,Republicans,Democrats,14.43,Ronald Reagan,Republican,2.72,0.532,1.045335482
524,1982,Republicans,Democrats,14.74,Ronald Reagan,Republican,2.72,0.532,1.045335482
525,1982,Republicans,Democrats,14.8,Ronald Reagan,Republican,2.72,0.532,1.045335482
526,1982,Republicans,Democrats,14.64,Ronald Reagan,Republican,2.72,0.532,1.045335482
527,1982,Republicans,Democrats,14.54,Ronald Reagan,Republican,2.72,0.532,1.045335482
528,1982,Republicans,Democrats,14.33,Ronald Reagan,Republican,2.72,0.532,1.045335482
529,1982,Republicans,Democrats,14.3,Ronald Reagan,Republican,2.72,0.532,1.045335482
530,1982,Republicans,Democrats,14.06,Ronald Reagan,Republican,2.72,0.532,1.045335482
531,1982,Republicans,Democrats,14.02,Ronald Reagan,Republican,2.72,0.532,1.045335482
532,1982,Republicans,Democrats,13.65,Ronald Reagan,Republican,2.72,0.532,1.045335482
533,1982,Republicans,Democrats,13.73,Ronald Reagan,Republican,2.72,0.532,1.045335482
534,1982,Republicans,Democrats,13.62,Ronald Reagan,Republican,2.72,0.532,1.045335482
535,1982,Republicans,Democrats,13.72,Ronald Reagan,Republican,2.72,0.532,1.045335482
536,1982,Republicans,Democrats,13.83,Ronald Reagan,Republican,2.72,0.532,1.045335482
537,1982,Republicans,Democrats,13.63,Ronald Reagan,Republican,2.72,0.532,1.045335482
538,1982,Republicans,Democrats,13.44,Ronald Reagan,Republican,2.72,0.532,1.045335482
539,1982,Republicans,Democrats,13.39,Ronald Reagan,Republican,2.72,0.532,1.045335482
